date,race,weather,horses,condition,fam,gate,number,name,sex,age,weight,odds,popular,weight_diff,training_center,result
2002/02/16,デイリー杯クイーンC(G3),晴,16,良,True,8,15,サクセスビューティ,牝,3,53.0,8.1,5.0,6.0,西,13
2002/02/16,デイリー杯クイーンC(G3),晴,16,良,True,6,12,スズカアンゼラ,牝,3,53.0,83.7,13.0,-6.0,西,14
2002/02/16,デイリー杯クイーンC(G3),晴,16,良,True,6,11,オルキデア,牝,3,53.0,25.8,9.0,2.0,西,15
2002/02/16,デイリー杯クイーンC(G3),晴,16,良,True,3,5,ロングアイラッシュ,牝,3,53.0,130.6,16.0,-2.0,東,16
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,3,6,エイジアンウインズ,牝,4,55.0,13.4,5.0,2.0,西,1
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,5,9,ウオッカ,牝,4,55.0,2.1,1.0,0.0,西,2
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,1,2,ブルーメンブラット,牝,5,55.0,8.8,4.0,-2.0,西,3
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,6,12,ヤマニンメルベイユ,牝,6,55.0,60.9,13.0,6.0,東,4
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,13,ニシノマナムスメ,牝,4,55.0,6.1,2.0,10.0,西,5
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,3,5,ピンクカメオ,牝,4,55.0,42.5,9.0,4.0,東,6
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,2,4,ジョリーダンス,牝,7,55.0,14.5,6.0,6.0,東,7
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,17,ベッラレイア,牝,4,55.0,7.6,3.0,-8.0,西,8
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,6,11,トウカイオスカー,牝,4,55.0,34.0,8.0,0.0,東,9
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,4,7,タニノハイクレア,牝,4,55.0,103.2,14.0,4.0,西,10
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,18,レインダンス,牝,4,55.0,43.3,10.0,-12.0,西,11
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,14,タイキマドレーヌ,牝,5,55.0,149.1,15.0,0.0,西,12
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,16,マイネカンナ,牝,4,55.0,45.6,11.0,-2.0,東,13
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,2,3,ローブデコルテ,牝,4,55.0,19.7,7.0,-2.0,西,14
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,4,8,パーフェクトジョイ,牝,5,55.0,57.8,12.0,-2.0,西,15
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,1,1,テンイムホウ,牝,6,55.0,172.9,17.0,4.0,東,16
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,15,ベルモントプロテア,牝,4,55.0,154.1,16.0,2.0,西,17
2008/05/18,ヴィクトリアマイル(G1),晴,18,良,True,5,10,アルコセニョーラ,牝,4,55.0,184.5,18.0,4.0,東,18
2018/11/24,キャピタルS(OP),晴,14,良,False,4,5,グァンチャーレ,牡,6,56.0,13.3,6.0,-4.0,西,1
2018/11/24,キャピタルS(OP),晴,14,良,False,6,9,タワーオブロンドン,牡,3,56.0,3.9,2.0,6.0,東,2
2018/11/24,キャピタルS(OP),晴,14,良,False,2,2,ベルキャニオン,牡,7,56.0,20.9,7.0,-2.0,東,3
2018/11/24,キャピタルS(OP),晴,14,良,False,3,3,ショウナンアンセム,牡,5,56.0,23.2,8.0,2.0,東,4
2018/11/24,キャピタルS(OP),晴,14,良,False,8,14,プロディガルサン,牡,5,56.0,5.9,3.0,6.0,東,5
2018/11/24,キャピタルS(OP),晴,14,良,False,1,1,デンコウアンジュ,牝,5,54.0,37.6,9.0,-2.0,西,6
2018/11/24,キャピタルS(OP),晴,14,良,False,5,8,ダイワキャグニー,牡,4,56.0,3.4,1.0,6.0,東,7
2018/11/24,キャピタルS(OP),晴,14,良,False,7,11,ハクサンルドルフ,牡,5,56.0,7.5,5.0,4.0,西,8
2018/11/24,キャピタルS(OP),晴,14,良,False,6,10,ブラックスピネル,牡,5,56.0,62.7,11.0,2.0,西,9
2018/11/24,キャピタルS(OP),晴,14,良,False,7,12,ハーレムライン,牝,3,53.0,52.3,10.0,14.0,東,10
2018/11/24,キャピタルS(OP),晴,14,良,False,3,4,タガノブルグ,牡,7,56.0,238.6,13.0,2.0,西,11
2018/11/24,キャピタルS(OP),晴,14,良,False,5,7,ソーグリッタリング,牡,4,56.0,6.5,4.0,-4.0,西,12
2018/11/24,キャピタルS(OP),晴,14,良,False,8,13,トウショウドラフタ,牡,5,56.0,71.7,12.0,18.0,東,13
2018/11/24,キャピタルS(OP),晴,14,良,False,4,6,マックスドリーム,セ,1,56.0,423.9,14.0,12.0,西,14
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,6,8,オレンジピール,牝,4,53.0,7.2,4.0,0.0,西,1
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,8,12,プロモーション,牝,4,53.0,11.9,6.0,6.0,東,2
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,4,4,ダイイチシガー,牝,4,53.0,2.6,1.0,2.0,西,3
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,1,1,ショウナンアリーナ,牝,4,53.0,166.2,10.0,0.0,東,4
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,6,9,ヒシナイル,牝,4,54.0,2.9,2.0,-2.0,東,5
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,5,6,タイフウジョオー,牝,4,53.0,6.0,3.0,0.0,東,6
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,2,2,モルフェシャネル,牝,4,53.0,36.0,7.0,-10.0,東,7
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,7,11,イースタンナント,牝,4,53.0,354.9,13.0,-2.0,東,8
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,3,3,スカイシラユキ,牝,4,53.0,333.3,12.0,-2.0,東,9
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,5,7,スパークアロー,牝,4,53.0,70.3,8.0,2.0,東,10
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,8,13,スリーチケット,牝,4,53.0,103.1,9.0,-2.0,東,11
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,4,5,シンコウエトワール,牝,4,53.0,11.4,5.0,-2.0,東,12
1997/01/26,デイリー杯クイーンC(G3),晴,13,良,True,7,10,タヤスサワヤカ,牝,4,53.0,238.4,11.0,-4.0,西,13
2015/10/31,アルテミスS(G3),曇,15,良,True,8,14,デンコウアンジュ,牝,2,54.0,82.8,12.0,-18.0,西,1
2015/10/31,アルテミスS(G3),曇,15,良,True,8,15,メジャーエンブレム,牝,2,54.0,2.2,1.0,-2.0,東,2
2015/10/31,アルテミスS(G3),曇,15,良,True,6,10,クロコスミア,牝,2,54.0,31.7,6.0,0.0,西,3
2015/10/31,アルテミスS(G3),曇,15,良,True,3,4,ペプチドサプル,牝,2,54.0,51.5,9.0,-4.0,西,4
2015/10/31,アルテミスS(G3),曇,15,良,True,5,8,ウインファビラス,牝,2,54.0,9.0,5.0,8.0,東,5
2015/10/31,アルテミスS(G3),曇,15,良,True,6,11,エスティタート,牝,2,54.0,8.0,4.0,-4.0,西,6
2015/10/31,アルテミスS(G3),曇,15,良,True,7,13,カイザーバル,牝,2,54.0,3.6,2.0,-4.0,西,7
2015/10/31,アルテミスS(G3),曇,15,良,True,2,3,ウインクルサルーテ,牝,2,54.0,69.0,11.0,10.0,西,8
2015/10/31,アルテミスS(G3),曇,15,良,True,4,7,トモジャクール,牝,2,54.0,305.2,15.0,0.0,東,9
2015/10/31,アルテミスS(G3),曇,15,良,True,5,9,テイケイレーヴ,牝,2,54.0,63.7,10.0,0.0,西,10
2015/10/31,アルテミスS(G3),曇,15,良,True,1,1,ジープルメリア,牝,2,54.0,110.9,13.0,-4.0,西,11
2015/10/31,アルテミスS(G3),曇,15,良,True,2,2,クナウ,牝,2,54.0,40.0,8.0,-2.0,東,12
2015/10/31,アルテミスS(G3),曇,15,良,True,3,5,ビービーバーレル,牝,2,54.0,7.8,3.0,10.0,東,13
2015/10/31,アルテミスS(G3),曇,15,良,True,7,12,シトロン,牝,2,54.0,164.3,14.0,2.0,東,14
2015/10/31,アルテミスS(G3),曇,15,良,True,4,6,マシェリガール,牝,2,54.0,32.5,7.0,8.0,東,15
2006/01/28,東京新聞杯(G3),晴,16,良,False,5,10,フジサイレンス,牡,6,55.0,51.8,11.0,0.0,東,1
2006/01/28,東京新聞杯(G3),晴,16,良,False,8,16,オレハマッテルゼ,牡,6,56.0,5.0,2.0,-4.0,西,2
2006/01/28,東京新聞杯(G3),晴,16,良,False,2,3,インセンティブガイ,牡,5,55.0,4.5,1.0,-2.0,西,3
2006/01/28,東京新聞杯(G3),晴,16,良,False,1,1,アルビレオ,牡,6,55.0,6.0,3.0,-6.0,西,4
2006/01/28,東京新聞杯(G3),晴,16,良,False,2,4,ペニーホイッスル,牝,4,52.0,13.0,8.0,0.0,東,5
2006/01/28,東京新聞杯(G3),晴,16,良,False,3,6,キングストレイル,牡,4,55.0,7.1,4.0,-2.0,東,6
2006/01/28,東京新聞杯(G3),晴,16,良,False,3,5,マイネルレコルト,牡,4,57.0,12.5,7.0,4.0,東,7
2006/01/28,東京新聞杯(G3),晴,16,良,False,8,15,キネティクス,牡,7,56.0,15.2,9.0,-4.0,西,8
2006/01/28,東京新聞杯(G3),晴,16,良,False,1,2,イヤダイヤダ,牡,4,53.0,65.9,13.0,18.0,西,9
2006/01/28,東京新聞杯(G3),晴,16,良,False,5,9,グランリーオ,牡,6,56.0,12.5,6.0,22.0,東,10
2006/01/28,東京新聞杯(G3),晴,16,良,False,6,12,ウインラディウス,牡,8,59.0,16.3,10.0,12.0,東,11
2006/01/28,東京新聞杯(G3),晴,16,良,False,4,8,ハッピートゥモロー,牡,6,55.0,61.7,12.0,-8.0,西,12
2006/01/28,東京新聞杯(G3),晴,16,良,False,6,11,マイネルソロモン,牡,6,55.0,99.6,14.0,-4.0,東,13
2006/01/28,東京新聞杯(G3),晴,16,良,False,4,7,ヤマノブリザード,牡,7,56.0,353.2,15.0,6.0,東,14
2006/01/28,東京新聞杯(G3),晴,16,良,False,7,14,バアゼルキング,牡,7,54.0,389.4,16.0,-4.0,西,15
2006/01/28,東京新聞杯(G3),晴,16,良,False,7,13,メイショウオウテ,牡,4,54.0,10.0,5.0,-12.0,西,16
1998/02/08,東京新聞杯(G3),曇,16,良,False,4,7,ビッグサンデー,牡,5,55.0,9.1,3.0,4.0,西,1
1998/02/08,東京新聞杯(G3),曇,16,良,False,3,6,プレストシンボリ,セ,7,57.0,2.2,1.0,0.0,東,2
1998/02/08,東京新聞杯(G3),曇,16,良,False,1,2,クロカミ,牝,6,56.0,6.0,2.0,2.0,東,3
1998/02/08,東京新聞杯(G3),曇,16,良,False,3,5,マンノチャレンジ,牡,8,55.0,123.8,14.0,-4.0,西,4
1998/02/08,東京新聞杯(G3),曇,16,良,False,1,1,マイネルマックス,牡,5,57.0,10.4,4.0,0.0,西,5
1998/02/08,東京新聞杯(G3),曇,16,良,False,5,9,ヒロデクロス,牡,7,55.0,13.2,7.0,4.0,東,6
1998/02/08,東京新聞杯(G3),曇,16,良,False,8,15,シンコウフォレスト,牡,6,56.0,10.7,6.0,2.0,東,7
1998/02/08,東京新聞杯(G3),曇,16,良,False,6,12,ベルウイナー,牡,7,56.0,57.4,12.0,2.0,東,8
1998/02/08,東京新聞杯(G3),曇,16,良,False,5,10,ユノペンタゴン,牡,6,55.0,26.9,8.0,0.0,西,9
1998/02/08,東京新聞杯(G3),曇,16,良,False,7,13,マチカネジンダイコ,牡,8,55.0,66.6,13.0,-2.0,西,10
1998/02/08,東京新聞杯(G3),曇,16,良,False,6,11,インターフラッグ,牡,6,55.0,41.1,11.0,-2.0,西,11
1998/02/08,東京新聞杯(G3),曇,16,良,False,2,3,シグナスヒーロー,牡,7,55.0,232.0,16.0,22.0,東,12
1998/02/08,東京新聞杯(G3),曇,16,良,False,2,4,テイエムトップダン,牡,5,55.0,10.4,5.0,-8.0,西,13
1998/02/08,東京新聞杯(G3),曇,16,良,False,4,8,メイショウユウシ,牡,8,57.0,29.8,9.0,0.0,西,14
1998/02/08,東京新聞杯(G3),曇,16,良,False,7,14,サクラスピードオー,牡,6,57.0,33.9,10.0,6.0,東,15
1998/02/08,東京新聞杯(G3),曇,16,良,False,8,16,パーソナリティワン,牡,5,54.0,162.6,15.0,0.0,東,16
1987/05/23,カーネーションC(OP),曇,11,不,True,6,6,ヨネカツラ,牝,4,54.0,21.8,9.0,-2.0,東,1
1987/05/23,カーネーションC(OP),曇,11,不,True,4,4,フェリーナイト,牝,4,54.0,3.2,2.0,-2.0,東,2
1987/05/23,カーネーションC(OP),曇,11,不,True,3,3,シービースマイル,牝,4,54.0,11.9,5.0,-2.0,東,3
1987/05/23,カーネーションC(OP),曇,11,不,True,8,10,アシュアーワン,牝,4,54.0,6.5,3.0,6.0,東,4
1987/05/23,カーネーションC(OP),曇,11,不,True,6,7,ナエボルーラ,牝,4,54.0,14.4,6.0,4.0,東,5
1987/05/23,カーネーションC(OP),曇,11,不,True,1,1,カルストンペガサス,牝,4,54.0,2.9,1.0,4.0,西,6
1987/05/23,カーネーションC(OP),曇,11,不,True,7,9,ダイナオラシオン,牝,4,54.0,6.8,4.0,0.0,東,7
1987/05/23,カーネーションC(OP),曇,11,不,True,8,11,サクラバリュー,牝,4,54.0,19.4,8.0,0.0,東,8
1987/05/23,カーネーションC(OP),曇,11,不,True,7,8,ロコモーション,牝,4,54.0,28.1,11.0,6.0,東,9
1987/05/23,カーネーションC(OP),曇,11,不,True,5,5,サガミコトブキ,牝,4,54.0,18.5,7.0,2.0,東,10
1987/05/23,カーネーションC(OP),曇,11,不,True,2,2,レッドペガサス,牝,4,54.0,25.5,10.0,0.0,東,11
2010/10/23,いちょうS(OP),晴,7,良,False,6,6,ロビンフット,牡,2,56.0,4.6,3.0,6.0,東,1
2010/10/23,いちょうS(OP),晴,7,良,False,1,1,エーシンブラン,牡,2,56.0,4.0,2.0,-4.0,西,2
2010/10/23,いちょうS(OP),晴,7,良,False,5,5,ショウナンパルフェ,牡,2,55.0,1.9,1.0,6.0,東,3
2010/10/23,いちょうS(OP),晴,7,良,False,4,4,トウシンイーグル,牡,2,55.0,5.9,4.0,-6.0,西,4
2010/10/23,いちょうS(OP),晴,7,良,False,7,7,ペガサスフラッシュ,牡,2,55.0,50.0,7.0,-6.0,西,5
2010/10/23,いちょうS(OP),晴,7,良,False,3,3,ピーエムヘクター,牡,2,55.0,34.5,5.0,20.0,東,6
2010/10/23,いちょうS(OP),晴,7,良,False,2,2,リョウウン,牡,2,55.0,40.8,6.0,3.0,地,7
2010/10/23,いちょうS(OP),晴,7,良,False,8,8,ヒラボクインパクト,牡,2,55.0,,,-4.0,東,除
1997/02/02,東京新聞杯(G3),晴,11,良,False,3,3,ベストタイアップ,牡,6,57.0,1.3,1.0,0.0,東,1
1997/02/02,東京新聞杯(G3),晴,11,良,False,8,11,ユノペンタゴン,牡,5,54.0,19.8,6.0,2.0,西,2
1997/02/02,東京新聞杯(G3),晴,11,良,False,8,10,オフサイドトラップ,牡,7,54.0,9.9,3.0,0.0,東,3
1997/02/02,東京新聞杯(G3),晴,11,良,False,4,4,クラウンシチー,牡,8,56.0,44.7,8.0,0.0,東,4
1997/02/02,東京新聞杯(G3),晴,11,良,False,5,5,ツクバシンフォニー,牡,5,55.0,6.4,2.0,10.0,東,5
1997/02/02,東京新聞杯(G3),晴,11,良,False,6,6,ケントニーオー,牡,8,55.0,61.6,10.0,4.0,東,6
1997/02/02,東京新聞杯(G3),晴,11,良,False,1,1,ランフォーローズ,セ,7,55.0,19.8,5.0,0.0,東,7
1997/02/02,東京新聞杯(G3),晴,11,良,False,7,8,メジロブロス,セ,5,54.0,20.7,7.0,0.0,東,8
1997/02/02,東京新聞杯(G3),晴,11,良,False,2,2,サイレントキラー,牡,6,55.0,18.4,4.0,2.0,東,9
1997/02/02,東京新聞杯(G3),晴,11,良,False,6,7,トライディード,牡,8,54.0,131.4,11.0,2.0,東,10
1997/02/02,東京新聞杯(G3),晴,11,良,False,7,9,ビコーアルファー,牡,8,57.0,50.6,9.0,-2.0,西,11
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,8,15,アドマイヤミヤビ,牝,3,54.0,2.9,1.0,2.0,西,1
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,6,11,アエロリット,牝,3,54.0,8.8,5.0,-6.0,東,2
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,3,6,フローレスマジック,牝,3,54.0,3.2,2.0,18.0,東,3
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,4,8,レーヌミノル,牝,3,55.0,4.6,3.0,6.0,西,4
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,2,3,ハナレイムーン,牝,3,54.0,8.4,4.0,6.0,東,5
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,8,16,パフォーム,牝,3,54.0,281.5,15.0,0.0,東,6
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,7,13,スズカゼ,牝,3,54.0,63.9,11.0,0.0,東,7
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,6,12,モリトシラユリ,牝,3,54.0,41.7,7.0,4.0,東,8
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,1,1,トーホウアイレス,牝,3,54.0,53.8,9.0,6.0,東,9
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,5,9,ヴィーナスアロー,牝,3,54.0,180.2,13.0,7.0,地,10
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,1,2,アルミューテン,牝,3,54.0,113.2,12.0,-6.0,東,11
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,2,4,コマノレジーナ,牝,3,54.0,41.8,8.0,4.0,東,12
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,4,7,ディヴァインハイツ,牝,3,54.0,37.8,6.0,-18.0,西,13
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,7,14,セイウンキラビヤカ,牝,3,54.0,62.8,10.0,4.0,東,14
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,3,5,サクセスライン,牝,3,54.0,338.4,16.0,-12.0,東,15
2017/02/11,デイリー杯クイーンC(G3),晴,16,良,True,5,10,スズカグラーテ,牝,3,54.0,267.9,14.0,-4.0,東,16
2002/01/07,ジュニアC(OP),曇,15,良,False,3,4,サンヴァレー,牡,3,56.0,19.1,6.0,2.0,西,1
2002/01/07,ジュニアC(OP),曇,15,良,False,8,14,サードニックス,牡,3,55.0,4.0,2.0,-2.0,東,2
2002/01/07,ジュニアC(OP),曇,15,良,False,2,3,ロイヤルマイル,牡,3,55.0,3.7,1.0,10.0,東,3
2002/01/07,ジュニアC(OP),曇,15,良,False,4,7,イーグルスウォード,牡,3,55.0,6.7,4.0,6.0,西,4
2002/01/07,ジュニアC(OP),曇,15,良,False,4,6,オメガグレイス,牝,3,53.0,9.9,5.0,-4.0,西,5
2002/01/07,ジュニアC(OP),曇,15,良,False,2,2,オートゼウス,牡,3,55.0,21.2,7.0,0.0,東,6
2002/01/07,ジュニアC(OP),曇,15,良,False,6,10,ジョリーズジョー,牡,3,55.0,4.6,3.0,-2.0,東,7
2002/01/07,ジュニアC(OP),曇,15,良,False,5,8,マイネノエル,牝,3,53.0,30.7,9.0,-2.0,東,8
2002/01/07,ジュニアC(OP),曇,15,良,False,7,13,ソウゴン,牡,3,55.0,52.2,13.0,-4.0,東,9
2002/01/07,ジュニアC(OP),曇,15,良,False,3,5,タカトモポイント,牡,3,55.0,157.0,14.0,10.0,東,10
2002/01/07,ジュニアC(OP),曇,15,良,False,8,15,エフテージェニー,牝,3,53.0,183.7,15.0,0.0,東,11
2002/01/07,ジュニアC(OP),曇,15,良,False,5,9,ヤマノピクシー,牝,3,53.0,32.4,11.0,0.0,東,12
2002/01/07,ジュニアC(OP),曇,15,良,False,6,11,レッドアドミラル,牡,3,55.0,30.1,8.0,8.0,西,13
2002/01/07,ジュニアC(OP),曇,15,良,False,1,1,スピードオーバー,牡,3,55.0,50.9,12.0,-4.0,東,14
2002/01/07,ジュニアC(OP),曇,15,良,False,7,12,フェルヴォーレ,牝,3,53.0,30.9,10.0,-10.0,東,15
2008/05/11,NHKマイルC(G1),曇,18,稍,False,5,9,ディープスカイ,牡,3,57.0,4.3,1.0,0.0,西,1
2008/05/11,NHKマイルC(G1),曇,18,稍,False,3,5,ブラックシェル,牡,3,57.0,9.2,3.0,-4.0,西,2
2008/05/11,NHKマイルC(G1),曇,18,稍,False,7,14,ダノンゴーゴー,牡,3,57.0,32.0,14.0,-2.0,西,3
2008/05/11,NHKマイルC(G1),曇,18,稍,False,4,7,ドリームシグナル,牡,3,57.0,29.9,13.0,0.0,西,4
2008/05/11,NHKマイルC(G1),曇,18,稍,False,7,15,ファリダット,牡,3,57.0,4.7,2.0,2.0,西,5
2008/05/11,NHKマイルC(G1),曇,18,稍,False,2,3,スプリングソング,牡,3,57.0,19.5,9.0,-2.0,西,6
2008/05/11,NHKマイルC(G1),曇,18,稍,False,1,1,サトノプログレス,牡,3,57.0,11.6,6.0,2.0,東,7
2008/05/11,NHKマイルC(G1),曇,18,稍,False,4,8,サダムイダテン,牡,3,57.0,10.3,5.0,12.0,西,8
2008/05/11,NHKマイルC(G1),曇,18,稍,False,2,4,レッツゴーキリシマ,牡,3,57.0,18.5,8.0,-4.0,西,9
2008/05/11,NHKマイルC(G1),曇,18,稍,False,8,16,エーシンフォワード,牡,3,57.0,14.6,7.0,4.0,西,10
2008/05/11,NHKマイルC(G1),曇,18,稍,False,8,17,アポロドルチェ,牡,3,57.0,28.4,12.0,4.0,東,11
2008/05/11,NHKマイルC(G1),曇,18,稍,False,6,11,ゴスホークケン,牡,3,57.0,9.5,4.0,-4.0,東,12
2008/05/11,NHKマイルC(G1),曇,18,稍,False,3,6,エイムアットビップ,牝,3,55.0,34.8,15.0,-4.0,西,13
2008/05/11,NHKマイルC(G1),曇,18,稍,False,5,10,アポロフェニックス,牡,3,57.0,105.5,18.0,8.0,東,14
2008/05/11,NHKマイルC(G1),曇,18,稍,False,1,2,アンダーカウンター,牡,3,57.0,86.4,17.0,-8.0,西,15
2008/05/11,NHKマイルC(G1),曇,18,稍,False,7,13,セッカチセージ,牡,3,57.0,59.8,16.0,0.0,東,16
2008/05/11,NHKマイルC(G1),曇,18,稍,False,8,18,ダンツキッスイ,牡,3,57.0,23.2,10.0,6.0,西,17
2008/05/11,NHKマイルC(G1),曇,18,稍,False,6,12,リーガルスキーム,牡,3,57.0,28.4,11.0,0.0,西,18
1988/06/05,NZT4歳S(G2),晴,13,良,False,7,11,オグリキャップ,牡,4,56.0,1.2,1.0,0.0,西,1
1988/06/05,NZT4歳S(G2),晴,13,良,False,6,9,リンドホシ,牡,4,56.0,15.3,3.0,-2.0,東,2
1988/06/05,NZT4歳S(G2),晴,13,良,False,3,4,トマム,牡,4,56.0,10.2,2.0,0.0,東,3
1988/06/05,NZT4歳S(G2),晴,13,良,False,6,10,ミスターブラウン,牡,4,56.0,15.9,5.0,2.0,東,4
1988/06/05,NZT4歳S(G2),晴,13,良,False,8,12,ヤエノダイヤ,牡,4,56.0,45.1,9.0,2.0,西,5
1988/06/05,NZT4歳S(G2),晴,13,良,False,4,6,ミヨノスピード,牡,4,56.0,20.6,7.0,2.0,東,6
1988/06/05,NZT4歳S(G2),晴,13,良,False,5,7,マキバサイクロン,牡,4,56.0,32.4,8.0,-8.0,東,7
1988/06/05,NZT4歳S(G2),晴,13,良,False,4,5,バレロッソ,牡,4,56.0,51.6,10.0,-2.0,東,8
1988/06/05,NZT4歳S(G2),晴,13,良,False,2,2,カイウンシンネン,牡,4,56.0,63.4,12.0,2.0,東,9
1988/06/05,NZT4歳S(G2),晴,13,良,False,1,1,ダイワダグラス,牡,4,56.0,15.8,4.0,-6.0,東,10
1988/06/05,NZT4歳S(G2),晴,13,良,False,3,3,シロキタギャラン,牡,4,56.0,98.8,13.0,-8.0,西,11
1988/06/05,NZT4歳S(G2),晴,13,良,False,8,13,アイビートウコウ,牡,4,56.0,19.4,6.0,-4.0,東,12
1988/06/05,NZT4歳S(G2),晴,13,良,False,5,8,ハヤブサモン,牡,4,56.0,56.3,11.0,6.0,西,13
1999/10/24,アイルランドT(OP),晴,12,良,False,1,1,ニッポーアトラス,牡,6,56.0,13.9,7.0,-6.0,東,1
1999/10/24,アイルランドT(OP),晴,12,良,False,6,8,ダイワカーリアン,牡,7,55.0,7.5,4.0,4.0,東,2
1999/10/24,アイルランドT(OP),晴,12,良,False,6,9,レガシーハンター,牡,5,56.0,3.2,1.0,-6.0,西,3
1999/10/24,アイルランドT(OP),晴,12,良,False,3,3,ヒコーキグモ,牡,6,55.0,13.6,6.0,2.0,西,4
1999/10/24,アイルランドT(OP),晴,12,良,False,5,7,ゲイリーイーグル,牡,7,56.0,49.6,9.0,-8.0,西,5
1999/10/24,アイルランドT(OP),晴,12,良,False,7,10,レオリュウホウ,牡,5,56.0,79.1,10.0,4.0,東,6
1999/10/24,アイルランドT(OP),晴,12,良,False,8,13,サイレントキラー,セ,8,55.0,24.0,8.0,-2.0,東,7
1999/10/24,アイルランドT(OP),晴,12,良,False,4,4,リワードニンファ,牝,5,55.0,4.1,2.0,10.0,東,8
1999/10/24,アイルランドT(OP),晴,12,良,False,5,6,ロングシコウテイ,牡,7,55.0,148.0,11.0,-18.0,西,9
1999/10/24,アイルランドT(OP),晴,12,良,False,2,2,ツクバシンフォニー,牡,7,60.0,9.4,5.0,6.0,東,10
1999/10/24,アイルランドT(OP),晴,12,良,False,4,5,ドラゴンライト,牡,6,56.0,4.2,3.0,8.0,西,11
